1,2780.5555555555557,998219.44444,2502.5,5283.055555555556
2,2780.5555555555557,995438.88888,2495.55,5276.105555555556
3,2780.5555555555557,992658.33332,2488.6,5269.155555555555
4,2780.5555555555557,989877.77776,2481.65,5262.205555555556
5,2780.5555555555557,987097.2222,2474.69,5255.245555555555
6,2780.5555555555557,984316.66664,2467.74,5248.295555555555
7,2780.5555555555557,981536.11108,2460.79,5241.345555555556
8,2780.5555555555557,978755.55552,2453.84,5234.395555555556
9,2780.5555555555557,975974.99996,2446.89,5227.445555555556
10,2780.5555555555557,973194.4444,2439.94,5220.495555555555
11,2780.5555555555557,970413.88884,2432.99,5213.545555555555
12,2780.5555555555557,967633.33328,2426.03,5206.585555555555
13,2780.5555555555557,964852.77772,2419.08,5199.635555555556
14,2780.5555555555557,962072.22216,2412.13,5192.685555555556
15,2780.5555555555557,959291.6666,2405.18,5185.735555555555
16,2780.5555555555557,956511.11104,2398.23,5178.785555555556
17,2780.5555555555557,953730.55548,2391.28,5171.835555555555
18,2780.5555555555557,950949.99992,2384.33,5164.885555555556
19,2780.5555555555557,948169.44436,2377.37,5157.925555555556
20,2780.5555555555557,945388.8888,2370.42,5150.975555555556
21,2780.5555555555557,942608.33324,2363.47,5144.025555555556
22,2780.5555555555557,939827.77768,2356.52,5137.075555555555
23,2780.5555555555557,937047.22212,2349.57,5130.125555555556
24,2780.5555555555557,934266.66656,2342.62,5123.175555555556
25,2780.5555555555557,931486.111,2335.67,5116.225555555556
26,2780.5555555555557,928705.55544,2328.72,5109.275555555556
27,2780.5555555555557,925924.99988,2321.76,5102.315555555556
28,2780.5555555555557,923144.44432,2314.81,5095.365555555556
29,2780.5555555555557,920363.88876,2307.86,5088.415555555555
30,2780.5555555555557,917583.3332,2300.91,5081.4655555555555
31,2780.5555555555557,914802.77764,2293.96,5074.515555555556
32,2780.5555555555557,912022.22208,2287.01,5067.565555555556
33,2780.5555555555557,909241.66652,2280.06,5060.615555555556
34,2780.5555555555557,906461.11096,2273.1,5053.655555555555
35,2780.5555555555557,903680.5554,2266.15,5046.705555555556
36,2780.5555555555557,900899.99984,2259.2,5039.7555555555555
37,2780.5555555555557,898119.44428,2252.25,5032.805555555556
38,2780.5555555555557,895338.88872,2245.3,5025.855555555556
39,2780.5555555555557,892558.33316,2238.35,5018.905555555555
40,2780.5555555555557,889777.7776,2231.4,5011.955555555556
41,2780.5555555555557,886997.22204,2224.44,5004.995555555555
42,2780.5555555555557,884216.66648,2217.49,4998.045555555555
43,2780.5555555555557,881436.11092,2210.54,4991.095555555556
44,2780.5555555555557,878655.55536,2203.59,4984.145555555556
45,2780.5555555555557,875874.9998,2196.64,4977.195555555556
46,2780.5555555555557,873094.44424,2189.69,4970.245555555555
47,2780.5555555555557,870313.88868,2182.74,4963.295555555555
48,2780.5555555555557,867533.33312,2175.78,4956.335555555555
49,2780.5555555555557,864752.77756,2168.83,4949.385555555556
50,2780.5555555555557,861972.222,2161.88,4942.435555555556
51,2780.5555555555557,859191.66644,2154.93,4935.485555555555
52,2780.5555555555557,856411.11088,2147.98,4928.535555555556
53,2780.5555555555557,853630.55532,2141.03,4921.585555555555
54,2780.5555555555557,850849.99976,2134.08,4914.635555555556
55,2780.5555555555557,848069.4442,2127.12,4907.675555555556
56,2780.5555555555557,845288.88864,2120.17,4900.725555555556
57,2780.5555555555557,842508.33308,2113.22,4893.775555555556
58,2780.5555555555557,839727.77752,2106.27,4886.825555555555
59,2780.5555555555557,836947.22196,2099.32,4879.875555555556
60,2780.5555555555557,834166.6664,2092.37,4872.925555555556
61,2780.5555555555557,831386.11084,2085.42,4865.975555555556
62,2780.5555555555557,828605.55528,2078.47,4859.025555555556
63,2780.5555555555557,825824.99972,2071.51,4852.065555555556
64,2780.5555555555557,823044.44416,2064.56,4845.115555555556
65,2780.5555555555557,820263.8886,2057.61,4838.165555555555
66,2780.5555555555557,817483.33304,2050.66,4831.2155555555555
67,2780.5555555555557,814702.77748,2043.71,4824.265555555556
68,2780.5555555555557,811922.22192,2036.76,4817.315555555556
69,2780.5555555555557,809141.66636,2029.81,4810.365555555556
70,2780.5555555555557,806361.1108,2022.85,4803.405555555555
71,2780.5555555555557,803580.55524,2015.9,4796.455555555556
72,2780.5555555555557,800799.99968,2008.95,4789.5055555555555
73,2780.5555555555557,798019.44412,2002.0,4782.555555555556
74,2780.5555555555557,795238.88856,1995.05,4775.605555555556
75,2780.5555555555557,792458.333,1988.1,4768.655555555555
76,2780.5555555555557,789677.77744,1981.15,4761.705555555556
77,2780.5555555555557,786897.22188,1974.19,4754.745555555555
78,2780.5555555555557,784116.66632,1967.24,4747.795555555555
79,2780.5555555555557,781336.11076,1960.29,4740.845555555556
80,2780.5555555555557,778555.5552,1953.34,4733.895555555556
81,2780.5555555555557,775774.99964,1946.39,4726.945555555556
82,2780.5555555555557,772994.44408,1939.44,4719.995555555555
83,2780.5555555555557,770213.88852,1932.49,4713.045555555555
84,2780.5555555555557,767433.33296,1925.53,4706.085555555555
85,2780.5555555555557,764652.7774,1918.58,4699.135555555556
86,2780.5555555555557,761872.22184,1911.63,4692.185555555556
87,2780.5555555555557,759091.66628,1904.68,4685.235555555556
88,2780.5555555555557,756311.11072,1897.73,4678.285555555556
89,2780.5555555555557,753530.55516,1890.78,4671.335555555555
90,2780.5555555555557,750749.9996,1883.83,4664.385555555556
91,2780.5555555555557,747969.44404,1876.87,4657.425555555556
92,2780.5555555555557,745188.88848,1869.92,4650.475555555556
93,2780.5555555555557,742408.33292,1862.97,4643.525555555556
94,2780.5555555555557,739627.77736,1856.02,4636.575555555555
95,2780.5555555555557,736847.2218,1849.07,4629.625555555555
96,2780.5555555555557,734066.66624,1842.12,4622.675555555556
97,2780.5555555555557,731286.11068,1835.17,4615.725555555556
98,2780.5555555555557,728505.55512,1828.22,4608.775555555556
99,2780.5555555555557,725724.99956,1821.26,4601.815555555556
100,2780.5555555555557,722944.444,1814.31,4594.865555555556
101,2780.5555555555557,720163.88844,1807.36,4587.915555555555
102,2780.5555555555557,717383.33288,1800.41,4580.9655555555555
103,2780.5555555555557,714602.77732,1793.46,4574.015555555556
104,2780.5555555555557,711822.22176,1786.51,4567.065555555556
105,2780.5555555555557,709041.6662,1779.56,4560.115555555556
106,2780.5555555555557,706261.11064,1772.6,4553.155555555555
107,2780.5555555555557,703480.55508,1765.65,4546.205555555556
108,2780.5555555555557,700699.99952,1758.7,4539.2555555555555
109,2780.5555555555557,697919.44396,1751.75,4532.305555555556
110,2780.5555555555557,695138.8884,1744.8,4525.355555555556
111,2780.5555555555557,692358.33284,1737.85,4518.405555555555
112,2780.5555555555557,689577.77728,1730.9,4511.455555555556
113,2780.5555555555557,686797.22172,1723.94,4504.495555555555
114,2780.5555555555557,684016.66616,1716.99,4497.545555555555
115,2780.5555555555557,681236.1106,1710.04,4490.595555555556
116,2780.5555555555557,678455.55504,1703.09,4483.645555555556
117,2780.5555555555557,675674.99948,1696.14,4476.695555555556
118,2780.5555555555557,672894.44392,1689.19,4469.745555555555
119,2780.5555555555557,670113.88836,1682.24,4462.795555555555
120,2780.5555555555557,667333.3328,1675.28,4455.835555555555
121,2780.5555555555557,664552.77724,1668.33,4448.885555555556
122,2780.5555555555557,661772.22168,1661.38,4441.935555555556
123,2780.5555555555557,658991.66612,1654.43,4434.985555555556
124,2780.5555555555557,656211.11056,1647.48,4428.035555555556
125,2780.5555555555557,653430.555,1640.53,4421.085555555555
126,2780.5555555555557,650649.99944,1633.58,4414.135555555556
127,2780.5555555555557,647869.44388,1626.62,4407.175555555556
128,2780.5555555555557,645088.88832,1619.67,4400.225555555556
